eventId,description
1503998173229612,"Be da tung cung ba me di choi va bat gap hinh anh chu he ho bien nhung qua bong tron tron hay dai dai don gian thanh nhung con vat ngo nghinh, nhung bong hoa xinh xan, nhung hinh thu do vat dang yeu...Va be co tung muon minh cung duoc tu tay tao hinh cho nhung trai bong bong nghe thuat?
 
Be da tung ngan ngo ngam nhin nhung binh nen thuy tinh lung linh va tu hoi chung duoc lam nhu the nao khong? Vay tai sao khong den va kham pha bi mat ve dep cua nhung cay nen nao?
 
Be nao cung thich thoi bong bong xa phong va bo me nao cung hieu nguyen tac cua nhung mon do choi xua nhu Trai Dat nay. Nhung da bao lau roi cac be khong co nhung khoanh khac cuoi tuan duoc thoa suc no dua nghich ngom hon nhien cung ba me cua minh nao?
 
Hay dua be den voi su kien va tan huong tat ca niem vui thich kham pha, trai nghiem thu vi ay bang cach dang ki tham gia su kien: Workshop: Bubbles - Balloons - Candles cung chung toi.

Phi tham gia su kien : 200K/1 be bao gom nguyen vat lieu + khau phan an uong nhe danh cho be.
Nhanh tay dang ki tham gia su kien cho be de co buoi sang cuoi tuan thu vi va bo ich vi so luong ve co han. ( 20 ve).

Su kien se dien ra luc 9.00 - 11.00, Chu Nhat , ngay 27/12/2015 tai Fablab Sai Gon, 44/10 Nguyen Van Dau, Phuong 6, Quan Binh Thanh."
1524179781233855,"Cac ban co the lam don nop cho page theo mau sau:

Noi sinh song, que quan:
Cac bo Manga, Anime, Visual Novel/Light Novel, nhom nhac, ca si Jpop... ma ban biet: 
Ly do ban muon tham gia Otaku Media: 
Gioi thieu ve ban than:
Kha nang cua ban (VD: biet ngoai ngu, viet lach tot, co kha nang lam pts, la cosplayer, thiet ke blog hoac trang web...): 
Da tung lam o nhung fanpage nao:

*Loi ich khi lam viec tai Otaku Media:
-Co dieu kien giao luu, gap go voi nhung ban cung so thich khap ca nuoc
-Co dieu kien hieu biet them 1 so thong tin, kien thuc ve anime-manga...
-Duoc di off voi cac thanh vien trong nhom o ngoai doi (neu co dieu kien)
-Nang cao mot so ky nang rat co loi cho ban than nhu kha nang dich thuat, viet lach, lam viec nhom...
-Duoc tu do dua ra y kien cua ca nhan ma co the o ngoai doi viec nay ban con kha rut re
-Duoc tham gia vao cac hoat dong lon cua nhom sau nay 

Rat mong su tham gia nhiet tinh cua cac ban ^^"
569444369873548,"Duy nhat mot san pham se duoc ban voi gia 99.000 vnd trong ngay 30 tay hang thang. Cmt bon so cuoi so CMND ,like va share su kien nhanh nhat cac ban se co co ho so huu mot chiec tu lanh mini voi gia 99.000vnd.Chi mot san pham duy nhat ai se la nguoi duoc so huu day 30 tay nay se co ket qua ngay thoi nha moi nguoi.Ket qua se lay 4 so cuoi cua giai dac biet ngay 30 mien Bac nhe."
1528600380798014, 
780400798755139,Chuyen an hang
1719620021592967, 
732493090213979, 
923120371113959,"Save the date and block your calendar for one of the most epic dance buffet parties to wrap up our 2015!
(Swing, Salsa, Tango, Ballet, Flamenco, Zumba, Tap and Belly Dance confirmed for now!!!)
We also take this opportunity to raise fund for a Children Cancer Patients Program (Thuy's Dream). All profits from the event will be donated.
We will update Tickets information soon."
1657790201173694,"Lineup:
-----------------
Andy Moor http://bnds.in/pBVVlf

Find Local Concerts: http://bnds.in/jlStT0"
934638543238914,"Cong Ty TNHH Nhip Song Do Thi 
Tran trong than moi cac ban dam me thiet ke tham gia cuoc thi
Thiet ke Bo nhan dang thuong hieu HOME MART

1.	GIOI THIEU HOME MART 
Chuoi sieu thi Home Mart chuyen kinh doanh cac san pham noi that, trang tri, gia dung. Cac dong san pham cua Home Mart tuong tu voi: 
	Chuoi cua hang Bed, Bath & Beyond (website: http://www.bedbathandbeyond.com) 
	Chuoi cua hang Life1 (website: http://www.life1.com.vn) 
Phuong cham cua Home Mart: khong chi ban cac san pham, ma ban ca phong cach song hien dai va trang nha cho khach hang. 

2.	GIOI THIEU VE CUOC THI
Muc tieu cuoc thi: thiet ke bo nhan dang thuong hieu cho Home Mart, bao gom nhung khong gioi han logo, bien hieu, thiet ke trung bay trong cua hang, business card; khong bao gom thiet ke website. 
Chu de: Bo nhan dang thuong hieu can ket hop 4 tieu chi quan trong sau cua Home Mart:
	Cozy: Am cung
	Contemporary:  Hien dai
	Classy: Sang trong
	Convenient: Tien loi

3.	DOI TUONG THAM DU
Tat ca cac ban dam me thiet ke, la cong dan Viet Nam tu 18 tuoi tro len. 

4.	THE LE CUOC THI: Thi sinh du thi trai qua 2 vong thi:
VONG 1: CHON UNG VIEN

Cac ban mong muon tham gia cuoc thi, vui long gui bai du thi ve email marketing@wassup.vn voi cac noi dung sau: 
	Liet ke danh sach nhung gi ban se thiet ke trong bo nhan dang thuong hieu
	Mot concept ve logo cho Home Mart va giai thich y nghia 
	Portfolio nhung san pham ban da thiet ke 

Trong email, cac ban vui long ghi ro thong tin nguoi du thi: ho ten, ngay thang nam sinh, thong tin lien lac (so dien thoai va dia chi email).

Thoi han nhan bai du thi cho vong 1: tu 01/12/2015 den 31/12/2015. Ban to chuc (BTC) se chon ra 10 thi sinh de tiep tuc tham gia vong 2. Danh sach thi sinh duoc chon se duoc cong bo tai website www.wassup.vn va fanpage www.facebook.com/wassup.vn vao ngay 05/01/2016. 

VONG 2: CUOC THI CHINH THUC

Cac thi sinh duoc chon se nhan duoc cac yeu cau va tieu chi cu the de co the tien hanh thiet ke bo nhan dang thuong hieu cho Home Mart. Thong tin chi tiet se duoc thong bao sau khi BTC da chon ra duoc 10 ung vien tu vong 1.

5.	CO CAU GIAI THUONG 
VONG 1: doi voi 10 thi sinh duoc BTC chon tu vong 1, moi nguoi se nhan duoc 3.000.000 VND tien thuong. 

VONG 2: thi sinh co bo nhan dang thuong hieu duoc chon chinh thuc se nhan duoc 15.000.000 VND tien thuong va hop dong lien ket cho cac du an thiet ke sau nay tren tinh than tu nguyen.

6.	LIEN HE
Moi thac mac vui long gui ve: Cong ty TNHH Nhip Song Do Thi 
	Email: marketing@wassup.vn  
	Dien thoai: (08) 5411.0817 
	Hotline: 094.401.5511 hoac 094.401.6611"
554566951363535,"TRIEN LAM HARRY POTTER DA CO MAT TAI VIET NAM!

Lan dau tien tai Viet Nam, trien lam vat pham Harry Potter hoang trang duoc mo ra phuc vu cac fan cua cau be phu thuy voi vet theo tia chop. L'EXPOTRONUM la su kien hop tac giua to chuc fan Hogwarts Viet Nam, Diagonoutlet, Octiviander, va Hogwarts Shop VN nham mang den cho cac ban mot mua Giang sinh that mau nhiem.

1. L'EXPOTRONUM se dien ra o dau?
Thi tran Ba Cay Choi Xu Dau Do  - Lang Gia tinh, The Vista Walk, 628C Xa lo Ha Noi, phuong An Phu, quan 2.

2. L'EXPOTRONUM to chuc khi nao?
• Ngay Thu Bay 26/12/2015, su kien se don khach tu 15h00 - 21h00. 
• Ngay Chu Nhat 27/12/2015, su kien se don khach tu 10h00 - 21h00. 
Voi mot ve, ban se duoc chon tham du 1 trong 2 ngay, co the lui toi su kien so lan khong gioi han trong ngay.

3. Gia ve L'EXPOTRONUM? 
• Ve thuong: 250k VND (tai cong 300k)
• Ve phu huynh: 120k VND (chi ap dung cho phu huynh di kem con em duoi 12 tuoi)

4. Ve L'EXPOTRONUM da bao gom:
• Voucher an uong cac mon theo thuc don Thi tran Ba Cay Choi tri gia 200k (cho ve thuong), 100k (cho ve phu huynh). 
• Lui toi thoai mai su kien mien la trong cung mot ngay de tham quan trien lam va choi moi tro choi. 
• Xe dua di va ruoc ve chay moi tieng dong ho tu Cong vien Le Van Tam den The Vista Walk cho cac ban co nhu cau (vui long dang ky khi mua ve).

5. L'EXPOTRONUM co gi?
La mot trien lam ve Harry Potter, nen chung minh se tai hien nhung vat pham tu phim va truyen. Ngoi truong phu thuy Hogwarts, dong phuc cac hoc sinh, vat dung mon the thao Quidditch, quay dua phep theo xi-tai Ollivander, Truong Sinh Linh Gia, cac vat pham trong ky thi Tam Phap Thuat, chan dung Ba Beo va cac giao su, gia tinh Dobby, Giam Nguc biet hon, va hang tram dieu hap dan khac. Bat mi la moi vat pham deu duoc phu phep that song dong, khong phai hang Muggle dau nha!

6. Cach thuc mua ve L'EXPOTRONUM:
• Bon minh ban truc tiep tai nhung dia diem khap thanh pho duoc update thuong xuyen tren trang event. Vui long theo doi cho nao tien nhat voi ban.
• Chuyen khoan nhan ve qua buu dien, vui long PM page de biet cach thuc.
• Nhan ve va dua tien truc tiep tai nha, nhan tin so ve can mua + dia chi den so 01202990016.

7. Nhung thac mac va lien he ve ve xin vui long goi so 01202990016 (Nhi). 
Thac mac khac vui long lien he O9O 234 6984 (An)."
927752833964816,"ベトナムへ遊びに行きます。
時間があったら、会いましょう！"
1083813831630341, 
775442875894905,"Da nhan duoc danh sach cung duong 
Co Yen Thanh .....................200k
Co  Yen P Lam ....................200k
Co  Tuyen ..............................30k
Co Giao ................................50k
Co Thuy Uyen PLam.............200k
Co Tuyet Ly ..........................100 k 
Co Truc TTT..........................400k
Co Thu Phuong ...................200k"
1704501296446038,"Than moi tat ca NBKers yeu dau ve mai nha chung cua chung ta de cung tao nen mot ngay Hoi thao truyen thong - ngay hop mat day y nghia va vo cung dang nho!

Quy thay co kinh yeu cua chung ta vo cung phan khich cho doi den ngay 1 thang 1 de gap lai bao lua hoc sinh than thuong cua minh. 

Vay thi chung ta con cho gi nua? Hay dang ky tham gia ngay hoi dac biet nay nhe.

Su nhiet tinh dang ky va chia se su kien nay cua moi nguoi la niem vui lon cua Ban to chuc Hoi thao.

Link dang ky tham du hoi thao: http://goo.gl/forms/uNauTcTlqM"
1658985797692211,Cau cá giải trí...khu du lịch dại nam....!
451632908367634, 
841494475971645,"Khoa hoc ‘Phan tich nghiep vu chuyen nghiep – Business Analysis Professional” duoc thiet ke dac biet  tuong thich voi BABOK phien ban moi nhat (v3) cua IIBA. 

Noi dung cua khoa hoc giup cac chuyen gia phan tich nghiep vu, quan ly du an, truong nhom phat trien phan mem, cac IT… co the dua ra cach tiep can phu hop de thu thap, ghi chep, phan tich, giao tiep va quan ly cac yeu cau tu nguoi dung trong danh nghiep hoac khach hang. Voi cach day theo workshop, ngoai viec linh hoi kien thuc chuan, hoc vien se duoc thuc hanh kien thuc ngay tai lop voi muc tieu giup hoc vien ap dung kien thuc vua hoc vao cong viec thuc tien ngay de tao ra giai phap gia tri giai quyet van de cua khach hang. 

Hoc vien se duoc hoc cung voi chuyen gia dao tao nhiet huyet, nhieu kinh nghiep thuc tien voi nhieu loai du an khac nhau va da tung dao tao cho hon 300 BA cho cac danh nghiep hang dau Viet Nam."
1648873718718374,"Ban co muon tham du buoi chieu ra mat phIm DIEP VU CHAN DAI khong?

Theo doi chung toi tren facebook.com/DIEPVUCHANDAI de them thong tin nhe!"
913343055412570,Cong Ty CP BDS DIC Vung Tau muon gui loi cam on tri an toi nhung khach hang da tin tuong va su dung san pham cua DIC.    Nhan dip mo ban du an moi Cong Ty CP BDS DIC khai truong can ho nha mau cho nhung khach hang quan tam toi du an moi.
111162075920992,"THONG BAO! THONG BAO! THONG BAO!
Chao tat ca cac ban, chac han ai cung biet thang 1 toi day la sinh nhat cua chi Khoi My, va de an mung ngay nay thi FC va chi Khoi My da quyet dinh to chuc buoi hop mat nho nho. Buoi hop mat lan ngoai viec duoc gap go giao luu voi Khoi My thi con duoc nhan nhung mon qua luu niem cuc ky de thuong Con co mot so khach moi vo cung dac biet se duoc bi mat toi phut chot. 
Dac Biet: 230 nguoi toi som nhat se duoc nhan qua dac biet tu FC 
______________________________________
Thong tin cu the nhu sau: 
* Thoi gian: 12h30 p.m ngay 10/01/2016
Bieu tuong cam xuc smile Dia diem: Phong ca nhac MTV (65 vo van tan, p.6, q3)
* Gia Ve: 100.000d/ve (da bao gom nuoc)
Luu y : Moi ve chi danh cho 1 nguoi lon va duoc quyen di kem 1 tre em duoi 6 tuoi. Tre em tu 7 tuoi den 10 tuoi se tinh nua ve. Tre duoi 10 tuoi phai co nguoi lon di kem.
Thong tin ban ve nhu sau: 
Dot 1vao luc 18h den 21h tat ca cac ngay tu 05/12/2015 den ngay 13/12/2015
Dia Diem: 
_ Tra sua Hitea (so 190 cao thang, p.11,q10) . SDT: 0120 388 0829 
_ Tra Sua Mizuwa (126 Cong Hoa,Tan Binh ). SDT : 0120 367 9709 
_ Khu vuc Dai Hoc Su Pham Ky Thuat (Thu Duc). SDT: 094 122 8159
Dot 2 tu 18h den 21h cac ngay 19,20,26,27/12/2015
Tai Tra sua Hitea (so 190 cao thang, p.11,q10) . Mot trong 3 sdt tren.
Luu Y : Chi nhan dien thoai trong gio ban ve, khong nhan sms, Vui long goi dien truoc khi den. 
Cac FC Tinh neu co nhu cau tham gia vui long lien he voi BQT FC noi minh sinh song hoac inbox page."
907570112655758,"Ngay 1 (11-01-2016): cho Dem Da Lat - Am thuc Xuan
16h - Cat canh bay len Da Lat.
17h - Di chuyen vao thanh pho. Nhan phong, on dinh doi hinh.
19h - An nhe banh trang nuong, uong sua cho Dem.
Dao cho Da Lat, ra ho Xuan Huong chup choet, dao cho tieu bot do an. Khoang 21h di an nem lui, xap xap... Lay xe may chay loanh quanh hit tho cai lanh cua Da Lat.
22h30 -  Ve phong nghi ngoi sang mai di som.

Ngay 2 (12-01-2016): ngam hoa Dao - di kham pha vui choi Da Lat
5:30 - Day ve sinh, mac ao am (dep)... tiep la an sang (qua nhieu lua chon, dang can nhac)
6h - Xuat phat ve Loc Quy ngam hoa Dao. Di chuyen khoang 45p. Day la con duong hoa dao rat dep. Ngoai ra khu nay trong hoa ban Tet nen tha ho tao dang.
Neu lien he duoc se chup o khu vuon dau va hoa cai, hoa cuc... 
10h - An pho-mai (ngon lam). Sau do di chuyen ve truong Su Pham, luc nay tam tan truong nen kha la dep.
11h30 - Ve trung tam, an trua (qua nhieu lua chon, dang can nhac), nghi ngoi, thay do dep khac :D
13h - Di Thien Vien Truc Lam, con duong Dat Set, Dinh Bao Dai, ngoi nha Ma...
updating...
23h - Ra ben xe Thanh Buoi ve Sai Gon"
1647815992172847,"Chuyen gia : Dien Gia Francis Hung - Chuyen Gia Huan Luyen Ban Hang Gioi Nhat Khu Vuc

Ban hang kieu cu truoc kia chi don gian la day san pham / dich vu ra toi khach hang – Ban hang hien dai la cham soc khach hang tu do khach hang tu than su dung san pham va dich vu mot cach tu nhien nhat. Ban hang truyen thong don gian chi la mot nghe can ky nang – Sale dinh cao gio day phai hoa than la “mot nha nghe thuat day duyen dang”. Ban hang truoc kia chi quan tam toi doanh so - Ban hang bay gio nham toi doanh so tang cao nhung luon dong hanh voi su hai long cua Khach hang. Theo cac Doanh nhan thanh dat co 9 bi quyet sau danh cho nhung nguoi ban hang chuyen nghiep: Ban loi ich chu khong ban dac diem – Tim kiem khach hang tiem nang – Tao su khac biet – Tiep can truc tiep – Xay dung quan he ben chat – Tham do ky - Nghe nhieu hon noi – Cham soc bang hau mai chuyen nghiep – Khong duoc “Mom mep”.

Khoa hoc Ky nang ban hang va cham soc khach hang hieu qua cua Truong Dao tao Doanh nhan PTI giup nguoi nhan vien kinh doanh khang dinh minh la doi tac tin cay voi moi khach hang, du ho co kho tinh den dau. Hoc vien khong chi duoc hoc cach su dung ky nang ban hang va cham soc khach hang ma cac chuyen gia trong khoa hoc se tu van cho ban, giup ban thuc hanh cac ky nang ban hang dinh cao qua cac bai tap tinh huong thuc te. Cuoi cung mot quy trinh ban hang va cham soc khach hang tung buoc chuyen nghiep se giup khach hang o lai lau dai voi Doanh nghiep chung ta”.

MUC TIEU CHUONG TRINH
Sau khi hoan tat thanh cong chuong trinh nay, ban co the:
- Hoan thien ky nang giao tiep va trinh bay ban hang thuyet phuc; 
- Hoan thien ky nang xu ly phan hoi cua Khach hang;
- Trang bi cho ban nhung chi dan sang tao, nhung cong cu, ky thuat co the nham giup ban thoat khoi be tac, tim huong di va cuoi cung la ban duoc hang.

Ngay khai giang: 16/1/2016
Lich hoc: toi thu 7, toi chu nhat, toi thu 2, toi thu 3
Thoi gian: 18h00 - 21h00
Ket thuc: 19/1/2016
Chuyen gia : Francis Hung
DIA DIEM: Toa nha PTI, So 218 Bis Nam Ky Khoi nghia, Phuong 6, Quan 3, TP Ho Chi Minh
Lien he: 0972.841.913 - 01222.746.86 Ms. Thanh Hang
Mail: pti.thanhhang@gmail.com"
761539543951904,"Cong Hoa Xa Hoi Chu Nghia Viet Nam
      Doc Lap-Tu Do-Hanh Phuc
            
                CHUONG TRINH
         NOI VONG YEU THUONG
         SAN SE TINH THAN
Kinh goi:Uy Ban Nhan Dan Xa Binh Chau
               Va Dong kinh goi Uy Ban Nhan Dan Huyen Xuyen Moc,Tinh Ba Ria-Vung Tau.
Nay CLUB EXCITER TRAVEL(Tphcm) va cac don vi ban cua cac tinh thanh cung nhau to chuc buoi trao qua Tet cho ba con ngheo va tre em hieu hoc co hoan canh kho khan tai dia phuong.Chung toi voi mong muon de moi nguoi gan nhau hon,cung nhau san se mieng com manh ao va tuong than tuong ai lan nhau,de moi nguoi bot di canh co cuc,bot di nhung noi lo toan trong cuoc song va co chut niem vui trong nhung ngay Tet nguyen dan.
_Ve phan qua,gom co:
+30 phan qua cho ba con co hoan canh kho khan.Moi phan 500.000d
+10 phan qua cho cac em hieu hoc co hoan canh kho khan.Moi phan 500.000d
_Cac phan qua nay se trao tang cho ba con ngheo va tre em hieu hoc.Co danh sach kem theo.
_Thoi gian to chuc chuong trinh:
+Ngay 16/01/2016:
•Lam tat ca cong tac chuan bi tai dia phuong
+Ngay 17/01/2016
•8h30 tap trung cac don vi tai hoi truong
•9h:khai mac chuong trinh va trao tang qua(du kien chuong trinh dien ra khoang 45p)
Rat mong quy co quan tai dia phuong cung tham gia va tao moi dieu kien thuan loi cho chung toi duoc cu tru tai dia phuong 02 ngay(16/01/2016-17/1/2016) de lam cong tac chuan bi va hoan thanh chuong trinh trao qua tai dia phuong.
                  Ngay 03/12/2015
TM BQT CLUB EXCITER TRAVEL
 


              Le Gia Lam"
916825201718592,"LE HOI MUA XUAN 2016
CONG TY CUOC SONG QUOC TE - DUOC MY PHAM MD DERMATICS
-------------------------------------------------------

Hoa cung khong khi mua xuan moi tuoi vui dang tran ngap khap moi mien dat nuoc voi uoc muon mang den that nhieu niem vui, tieng cuoi va hanh phuc cho quy khach hang da dong hanh va gan bo voi cong ty trong suot thoi gian qua. Cong ty Cuoc Song Quoc Te to chuc chuong trinh Le Hoi Mua Xuan 2016 voi nhieu chuong trinh hap dan:

➤ Tu van cham soc da theo tieu chuan Spa Quoc Te tu doi ngu bac si, chuyen vien giau kinh nghiem.
➤ Chia se bi quyet danh thuc ve dep tu nhien cua phu nu A Dong.
➤ Trai nghiem va tim ve ky uc Tet xua voi cac tro choi dan gian va cac mon an co truyen Viet Nam.
➤ Hai loc dau nam may man voi nhieu phan qua vo cung hap dan.
➤ Gian hang tro choi : nem lon, phong phi tieu, karaoke, vong quay may man....
➤ Gian hang dac san vung mien tu bac vao nam.

✨
Dac Biet: Gala Dinner voi nhieu chuong trinh dac biet hap dan, cuon hut, hua hen mang den mot dem kho quen.
✔ Thoi gian to chuc: 8:00 – 22:00 ngay 17 thang 01 nam 2016
✔ Dia diem: Villa 3, 1B Ly Thai To, Phuong 01, Quan 10, TP HCM
Tap the nhan vien cong ty Cuoc Song Quoc Te cam ket mang lai niem vui va su trai nghiem vo cung thu vi cho tat ca cac quy khach tai Le Hoi Mua Xuan 2016 nay.

Kinh chuc quy khach nam moi ""An Khang – Thinh Vuong""
Tran trong,

SU HAI LONG CUA QUY KHACH LA THUOC DO SU THANH CONG CUA CONG TY

Mien Phi 200 Khach Hang Dang Ky Dau Tien"
